,Jnum,ROT_mean,ROT_std,SL_mean,SL_std,RDD_mean,RDD_std,NO_mean,NO_std,NO_max,U_mean,U_std,Ele_mean,Ele_low,WL_mean,WL_std,RDD_mean,RDD_std,NIV,NRT,Stay_mean,Stay_std,class
1404,14,217.28571428571428,103.67371796129609,997.1973992577839,372.78157828829836,1214.4831135434981,418.6338586446743,0.2,0.4,1,0.7511,0.103,0.5967,0,177.58333333333334,127.63568488301206,1214.4831135434981,418.6338586446743,1,86,328.84371017359655,157.521064446647,0
1405,24,190.9375,130.47743359325906,635.8453779032019,470.4889012392763,826.7828779032019,543.5090541428344,0.6,0.49,1,0.9333,0.018,0.3271,1,272.375,187.73653136332666,826.7828779032019,543.5090541428344,0,120,561.4426168770016,269.29245820613056,1
1406,48,214.0625,107.34880962117528,302.4694785426903,538.8431996757477,516.5319785426904,611.6925898217864,0.3,0.46,1,0.9349,0.0275,0.6129,1,604.5,412.22859758472197,516.5319785426904,611.6925898217864,1,281,813.0227100320698,471.592808248714,2
1407,41,222.47560975609755,109.51027077455339,357.9483832284404,468.4500350143746,580.4239929845379,510.5189341484717,0.3,0.46,1,0.9221,0.0143,0.7991,0,541.5416666666666,362.0797827789094,580.4239929845379,510.5189341484717,1,250,647.5002950279569,380.89092367166523,1
1408,37,215.21621621621622,123.79028367214015,647.9035983847837,366.3967905178994,863.1198146009998,427.99860205107103,0.5,0.5,1,0.912,0.0422,0.5411,0,471.0,294.0322402957426,863.1198146009998,427.99860205107103,0,220,451.6407791267767,247.0981632568888,1
1409,39,243.85897435897436,115.24499815153828,570.1190296376609,472.1161656775737,813.9780039966353,528.6931638966886,0.6,0.66,2,0.9673,0.0111,0.3267,2,568.375,348.4661703451283,813.9780039966353,528.6931638966886,0,263,412.62642227876864,311.58784935409017,2
1410,29,224.8448275862069,128.24969607064045,565.4308758925495,449.06956480123597,790.2757034787563,514.432538770252,0.7,0.64,2,0.9156,0.0363,0.5773,2,387.7083333333333,239.40703295967634,790.2757034787563,514.432538770252,0,172,520.1871582601584,327.1409990208562,2
1411,25,207.8,126.05784386542553,620.9709258897382,443.77310367821855,828.7709258897381,505.1366373151389,0.9,0.54,2,0.9153,0.0099,0.7855,0,302.9166666666667,223.16537527632335,828.7709258897381,505.1366373151389,0,135,550.4272888027356,357.58642374015767,0
1412,22,214.20454545454547,105.7623471290607,753.4466574874929,391.30992216690464,967.651202942038,415.35237296052827,0.2,0.4,1,0.7956,0.0914,0.5916,0,286.7916666666667,200.96324895501553,967.651202942038,415.35237296052827,2,133,371.14477943240416,200.22480122228538,0
1413,18,162.02777777777777,97.29029759525274,580.0892275060719,381.0257076241054,742.1170052838497,368.927691568654,0.2,0.4,1,0.9451,0.0154,0.3053,2,171.70833333333334,158.09997606121118,742.1170052838497,368.927691568654,1,81,460.732250781307,213.9676262217052,2
1414,35,229.47142857142856,127.51783868805757,523.6053647749386,585.7886388674357,753.0767933463671,665.4970356296544,0.5,0.5,1,0.947,0.0398,0.5702,2,466.375,272.3840062760661,753.0767933463671,665.4970356296544,0,222,529.7569371799613,355.893793402409,0
1415,29,187.01724137931035,101.67879468670809,522.677541936997,496.42185186290925,709.6947833163072,543.1371748923757,0.5,0.5,1,0.9417,0.0048,0.7825,0,314.375,253.3018723611546,709.6947833163072,543.1371748923757,0,146,672.1318800774675,317.6850364783116,0
1416,24,256.3958333333333,118.59296451577087,916.837981815284,412.01680780256754,1173.2338151486174,451.80468804279565,0.3,0.46,1,0.8443,0.052,0.6353,0,365.2916666666667,201.7755000750972,1173.2338151486174,451.80468804279565,0,165,285.31231146567103,193.1286833992085,0
1417,24,188.66666666666666,106.03081968098815,612.9233683873226,441.2785165287668,801.5900350539895,473.79467752614124,0.5,0.5,1,0.9354,0.0172,0.2946,4,262.9166666666667,209.4769113503655,801.5900350539895,473.79467752614124,0,126,527.412407647542,294.17131815465274,2
1418,55,272.24545454545455,128.93465126768933,108.5076314105002,454.6342267280987,380.75308595595476,533.7690769595304,3.0,1.55,5,0.9637,0.0298,0.3533,2,877.875,444.9808106817641,380.75308595595476,533.7690769595304,0,414,883.8172660594705,452.5085713688986,0
1419,28,239.82142857142858,121.90520426352033,740.4039475063461,465.4719299547456,980.2253760777746,534.4353641346146,0.7,0.64,2,0.9397,0.0164,0.7011,1,401.6666666666667,254.62941481472419,980.2253760777746,534.4353641346146,0,177,410.4186436166248,289.1118673454662,1
1420,20,217.95,99.04252874396938,676.9059788027331,469.61149910582265,894.855978802733,508.10216031238656,0.5,0.5,1,0.8841,0.07,0.5695,0,257.5,200.44627293450316,894.855978802733,508.10216031238656,0,117,423.3877343461778,223.1666233112692,0
1421,34,207.6764705882353,106.03362967868907,385.7636424906596,480.9820335423011,593.4401130788948,535.5894200492874,0.7,0.78,2,0.9682,0.0145,0.3688,1,405.1666666666667,305.3997607872162,593.4401130788948,535.5894200492874,0,199,630.8652061292909,337.5070311306083,0
1422,47,226.19148936170214,112.79587820632008,557.0945526763517,386.5894293890083,783.2860420380539,449.4299663899671,0.4,0.49,1,0.933,0.0353,0.3465,4,629.3333333333334,395.10691239488864,783.2860420380539,449.4299663899671,0,294,520.7714915488075,310.8568411638042,1
1423,39,217.37179487179486,120.587010715038,452.90179829482673,427.3031040855985,670.2735931666218,490.0337423232533,0.7,0.64,2,0.9306,0.0111,0.7881,0,489.2916666666667,331.5572762443249,670.2735931666218,490.0337423232533,0,236,617.4386643016322,347.74360678284,2
1424,31,220.90322580645162,107.68580486879102,719.6537388041545,444.64861999802486,940.5569646106061,468.0698751086353,0.4,0.49,1,0.868,0.0562,0.6659,0,402.1666666666667,261.4009797652301,940.5569646106061,468.0698751086353,0,185,394.77432033365153,204.1072558079058,1
1425,31,229.61290322580646,118.21697586173426,624.3771059373436,469.8938412835589,853.99000916315,540.3226921529493,0.1,0.3,1,0.9192,0.0484,0.3273,1,414.75,267.43663579746635,853.99000916315,540.3226921529493,0,202,478.12389921185394,322.50367809740374,0
1426,40,197.6375,105.16790072902472,351.5866286104423,396.4091976813866,549.2241286104423,459.23210320053664,0.3,0.46,1,0.9416,0.0331,0.4964,1,472.2916666666667,372.2197188452302,549.2241286104423,459.23210320053664,1,217,802.7871241059095,414.5751177423663,1
1427,30,221.45,106.08639168149702,630.3696334548366,330.1432830617514,851.8196334548367,352.4260562217274,0.2,0.4,1,0.9274,0.008,0.7518,0,395.625,282.5444747439478,851.8196334548367,352.4260562217274,0,182,464.8818887956459,265.4394461391664,2
1428,12,225.625,93.5029244195068,687.469440825112,253.51102845791976,913.094440825112,253.75761363783275,0.1,0.3,1,0.7589,0.1255,0.5755,0,160.375,110.87889884163413,913.094440825112,253.75761363783275,4,70,296.1417715768176,139.09416587831404,2
1429,42,198.1547619047619,113.60821818525727,420.2539889832305,452.89118037408406,618.4087508879924,526.655525348053,0.8,0.75,2,0.9064,0.0401,0.3393,3,482.4583333333333,347.4618359338987,618.4087508879924,526.655525348053,0,220,650.8636159897786,348.12856649924305,0
1430,136,349.5845588235294,93.60729442940651,-1596.8636142248097,1438.06038466079,-1247.2790554012804,1485.575601144673,2.6,1.43,5,0.9755,0.0097,-0.001,7,2749.2083333333335,1302.5257428411498,-1247.2790554012804,1485.575601144673,0,1340,2579.993583468398,1468.0675598856399,0
1431,54,206.74074074074073,121.06421393519886,200.53768279761866,570.1719382551807,407.27842353835945,634.6358715161812,0.5,0.5,1,0.9359,0.0076,0.7631,0,649.9166666666666,415.57950669984785,407.27842353835945,634.6358715161812,0,307,934.2136085781736,488.1753039744461,0
1432,16,219.875,128.6531796148078,780.1321456060083,445.5834209920428,1000.0071456060083,522.4602176191098,0.6,0.49,1,0.84,0.0542,0.6816,0,208.5,121.4548956060095,1000.0071456060083,522.4602176191098,0,98,352.2996851069619,248.48845623275307,1
1433,45,204.3,127.3326963334852,390.918380650096,472.7861807389323,595.2183806500962,557.0158132173711,0.3,0.46,1,0.926,0.0295,0.2783,2,535.2916666666666,381.9380653507698,595.2183806500962,557.0158132173711,0,253,673.4855523217802,378.2829555087327,0
1434,29,237.70689655172413,129.73431187074416,614.8105675545085,351.14643238825886,852.5174641062326,398.5080186592363,0.3,0.46,1,0.9208,0.0285,0.8229,1,401.125,218.6589929738389,852.5174641062326,398.5080186592363,0,189,409.6941854894816,304.92214737757,1
1435,68,204.2058823529412,115.26150686763525,92.48677215958801,623.7565810511143,296.69265451252926,706.7035099461306,0.3,0.64,2,0.9338,0.0218,0.6393,1,830.0833333333334,590.5913996909276,296.69265451252926,706.7035099461306,0,372,1054.4759075754228,586.745802242304,2
1436,36,251.66666666666666,122.31669959576247,637.1573982867608,444.0962126657538,888.8240649534275,504.99877744943683,0.6,0.66,2,0.925,0.04,0.6457,0,548.1666666666666,327.96330672127874,888.8240649534275,504.99877744943683,0,243,376.31700339362186,265.717096807315,0
1437,16,191.09375,111.92299511689946,789.3199118223297,403.0720364471756,980.4136618223297,464.25595898796945,0.3,0.46,1,0.9407,0.0186,0.3298,3,177.70833333333334,147.32835469529354,980.4136618223297,464.25595898796945,0,79,490.6455482375478,261.05658345842363,1
1438,29,239.24137931034483,111.51214721907138,726.1570481353202,441.62441808067433,965.3984274456648,512.2450607350274,0.4,0.66,2,0.9657,0.0251,0.3754,3,404.25,254.30726985282982,965.3984274456648,512.2450607350274,0,181,518.6903481123566,268.08747086871097,0
1439,39,210.6153846153846,133.35461984913937,381.3033043065717,374.37040560527015,591.9186889219561,465.8517038739927,0.7,0.64,2,0.9121,0.015,0.7958,0,479.5,292.77394578980784,591.9186889219561,465.8517038739927,0,223,618.6847965237588,406.3346801472173,2
1440,34,242.73529411764707,116.80905958607869,794.0940360567132,386.98094356862737,1036.8293301743602,437.04880371458114,0.5,0.5,1,0.8739,0.075,0.6855,0,481.4166666666667,278.6331842923396,1036.8293301743602,437.04880371458114,0,225,353.845509883312,239.79105999346532,0
1441,11,223.9090909090909,90.1069612339131,654.8271013372233,427.30468197398386,878.7361922463143,474.60911613058084,0.3,0.46,1,0.9603,0.0049,0.2817,3,146.0,113.11185466902515,878.7361922463143,474.60911613058084,1,63,348.548538116814,129.55409916801688,2
1442,29,221.94827586206895,126.7856829203482,404.4946349592718,608.9117296845384,626.4429108213408,707.2308672608127,0.3,0.46,1,0.9301,0.0312,0.3518,5,372.0416666666667,224.52815880691273,626.4429108213408,707.2308672608127,0,175,682.8599714524631,464.0868254730568,2
1443,42,205.3452380952381,102.03118618106299,243.3723326555799,503.3648667629792,448.717570750818,575.5651176049782,0.2,0.4,1,0.9369,0.0096,0.784,0,509.2916666666667,392.9539550174917,448.717570750818,575.5651176049782,2,231,885.875041119844,413.3080271738003,0
1444,18,274.80555555555554,99.21569360753716,771.2982470894922,406.63237763097493,1046.1038026450478,404.2070187301428,0.4,0.49,1,0.7729,0.1005,0.5846,0,289.875,161.36089532989914,1046.1038026450478,404.2070187301428,0,132,220.05266764875748,150.36883335319345,2
1445,28,206.96428571428572,119.52561953192209,659.0160454703208,418.606934116307,865.9803311846065,475.7619120041222,0.5,0.67,2,0.889,0.0425,0.4538,0,340.4166666666667,222.89009187389993,865.9803311846065,475.7619120041222,0,160,447.62502545607794,257.15087233116407,1
1446,30,230.86666666666667,110.64213583541408,576.9180370541685,361.0375842122329,807.7847037208352,407.42496746572016,0.3,0.46,1,0.9517,0.0278,0.3457,3,412.8333333333333,289.0162432959243,807.7847037208352,407.42496746572016,0,180,484.48228349243254,273.02743967717134,2
1447,28,204.05357142857142,98.58194010982096,609.6715782849742,390.70208284400826,813.7251497135455,430.7261063517235,0.5,0.67,2,0.9197,0.0102,0.6987,0,328.875,258.32925736031785,813.7251497135455,430.7261063517235,0,156,493.77317659065164,278.0535650189449,0
1448,25,221.04,121.07220325078751,716.5467297951072,364.61455872002676,937.5867297951072,412.11098681599856,0.7,0.78,2,0.8416,0.0555,0.5661,0,327.75,248.29220856348542,937.5867297951072,412.11098681599856,0,146,434.18833474877573,237.8726936782113,0
1449,28,192.08928571428572,110.81589087724905,453.3242082716289,475.10473575157965,645.4134939859147,549.7441578215522,0.3,0.46,1,0.956,0.0198,0.369,1,317.0416666666667,226.91485722745338,645.4134939859147,549.7441578215522,0,145,681.685736646434,403.9673198114573,0
1450,24,212.3125,118.65617455664356,520.1404178532151,382.5556137312011,732.4529178532151,444.3366107237887,0.4,0.66,2,0.9327,0.0398,0.3279,4,293.5416666666667,183.8995942461236,732.4529178532151,444.3366107237887,0,142,409.0561326768025,246.5931043178151,0
1451,65,324.1461538461538,106.30738172057491,-25.72440294042832,599.051695862287,298.4217509057255,662.0835540871316,1.9,1.51,5,0.936,0.0163,0.5351,1,1215.2083333333333,596.4563918934523,298.4217509057255,662.0835540871316,0,588,1110.490486618066,647.4483115146412,0
1452,11,180.86363636363637,86.63457500776961,629.8340097897402,298.0215726139237,810.6976461533766,265.57128004262614,0.4,0.66,2,0.8356,0.057,0.6541,0,119.95833333333333,109.04021779702306,810.6976461533766,265.57128004262614,1,54,367.3882549240903,148.3689765901161,1
1453,20,187.55,125.68491357358685,775.2127664300864,447.9916781420668,962.7627664300865,522.9062272150113,0.2,0.4,1,0.9403,0.0351,0.3172,2,216.66666666666666,142.02102739461583,962.7627664300865,522.9062272150113,0,103,471.58151609284494,273.66388807674804,2
1454,35,203.11428571428573,120.04380662993023,473.6085703128084,505.02107422531196,676.7228560270942,589.1600944774882,0.7,0.64,2,0.924,0.0336,0.5998,1,416.5,318.6599546015575,676.7228560270942,589.1600944774882,0,186,620.641236225791,385.44333720497025,2
1455,21,215.73809523809524,118.83848773777144,676.7417231829153,429.9309147222609,892.4798184210106,506.7781576456761,0.4,0.49,1,0.9126,0.013,0.7169,0,260.625,175.9627239171221,892.4798184210106,506.7781576456761,0,124,455.4376327020168,259.17538809997075,0
1456,17,202.3235294117647,122.18403924558552,766.8804387336598,272.88882119136963,969.2039681454245,243.4141811656563,0.2,0.4,1,0.8863,0.0527,0.5641,0,202.95833333333334,141.48769945554355,969.2039681454245,243.4141811656563,0,88,411.65898606095624,247.81511157091586,1
1457,33,214.3181818181818,121.57294967904625,474.2015346583989,438.00129545697547,688.5197164765807,522.301984096242,0.4,0.66,2,0.9188,0.0381,0.3166,2,406.2916666666667,258.5188950487415,688.5197164765807,522.301984096242,0,200,663.049994395268,406.7203457256037,0
1458,28,200.07142857142858,113.155212168138,578.4964816622527,573.2093821606287,778.5679102336811,652.4151622893494,0.5,0.67,2,0.9261,0.0358,0.5641,1,325.75,221.99882694885272,778.5679102336811,652.4151622893494,0,160,593.080230411815,372.19028407924014,2
1459,50,249.56,114.0446684417996,476.46144238189385,511.45688150436433,726.0214423818938,577.0396370725168,1.0,0.89,2,0.9361,0.0193,0.6064,1,731.0833333333334,429.82941545325735,726.0214423818938,577.0396370725168,0,348,538.0262935820418,347.8757953532858,2
1460,18,187.75,94.58832585942564,620.1488416120101,396.4359378071424,807.8988416120101,432.66520177705405,0.0,0.0,0,0.8047,0.0695,0.6445,0,192.29166666666666,144.421901953578,807.8988416120101,432.66520177705405,4,100,398.4207017644005,189.22054095222416,0
1461,36,232.30555555555554,119.01267893343793,670.6047807951725,453.4059352589226,902.910336350728,535.5929146366448,0.4,0.49,1,0.9321,0.0348,0.4048,1,494.6666666666667,302.12113556577856,902.910336350728,535.5929146366448,0,222,512.386798632123,354.7126987144198,0
1462,37,153.74324324324326,102.39672593092645,46.863032670495144,522.6959621037851,200.6062759137384,579.1821916928963,0.5,0.67,2,0.9281,0.0283,0.7504,0,329.875,296.6409954951158,200.6062759137384,579.1821916928963,0,152,1085.7934690127595,424.49972980774015,2
1463,42,201.1904761904762,121.53727394061502,221.69450268769782,492.2660376283501,422.884978878174,567.296757695938,0.4,0.49,1,0.934,0.0067,0.7563,0,493.0,328.7767733077668,422.884978878174,567.296757695938,0,232,874.3861995803927,506.7589475147172,2
1464,23,211.43478260869566,91.26351053618046,599.5409170264991,451.9647843750306,810.9756996351947,513.958161116525,0.3,0.46,1,0.8553,0.069,0.639,0,298.5833333333333,252.46681575121028,810.9756996351947,513.958161116525,1,126,450.94956101838505,171.5242115223803,2
1465,24,216.10416666666666,119.20028481218304,611.1939075253052,322.4098665497152,827.2980741919719,343.8994339705027,0.4,0.66,2,0.9209,0.0313,0.3192,1,308.7083333333333,222.43851756659012,827.2980741919719,343.8994339705027,0,132,500.11658322955054,304.1262949753926,1
1466,24,221.08333333333334,117.1781644429636,670.7916544678055,434.4717510257407,891.8749878011389,484.90792385193777,0.2,0.4,1,0.9443,0.0326,0.3703,2,310.3333333333333,190.1771469504741,891.8749878011389,484.90792385193777,0,143,467.8828251114882,287.0005992591505,0
1467,50,248.46,124.297298442082,382.1433144240402,480.5551943324653,630.6033144240403,558.5960037523417,2.7,1.42,5,0.9261,0.0074,0.6608,0,728.0833333333334,404.7111538561244,630.6033144240403,558.5960037523417,0,338,756.6996458216071,425.29735009772315,0
1468,21,240.47619047619048,90.67570108049846,721.248489819486,477.9313356306777,961.7246802956766,500.95644347885764,0.6,0.49,1,0.8387,0.1051,0.5989,0,290.8333333333333,203.33637292810047,961.7246802956766,500.95644347885764,0,139,359.2246094784089,200.45686946479216,2
1469,38,213.94736842105263,124.4321200216198,260.4518590661465,441.2168088540878,474.3992274871991,508.66865298954366,0.2,0.4,1,0.9337,0.0246,0.2187,5,474.5,316.2117565809342,474.3992274871991,508.66865298954366,2,216,737.2971164006949,339.86722836597573,2
1470,32,237.0625,123.98366512871766,708.506581942002,397.8530861402214,945.569081942002,448.9160331836172,0.6,0.66,2,0.9231,0.0289,0.6419,0,447.9166666666667,259.4927610850745,945.569081942002,448.9160331836172,0,206,450.03879588196367,220.02631216295072,2
1471,40,196.9625,115.32337076130754,266.1717763342644,564.1345649438256,463.13427633426437,651.5016853491021,0.4,0.66,2,0.934,0.0136,0.6271,1,463.875,337.1472307588086,463.13427633426437,651.5016853491021,0,204,783.447558222583,382.97469459374713,0
1472,14,286.64285714285717,100.10288075122453,928.2433436132404,400.69480186854366,1214.8862007560977,430.6357120392087,0.2,0.4,1,0.868,0.0494,0.6464,0,238.66666666666666,136.9314508147132,1214.8862007560977,430.6357120392087,0,108,202.8978541038398,137.23441214446984,0
1473,37,205.25675675675674,113.7690062304781,476.0818094299448,411.9974463545115,681.3385661867014,492.00098677805914,0.6,0.66,2,0.9223,0.0445,0.4181,0,451.625,327.7258206819638,681.3385661867014,492.00098677805914,0,209,586.142036150132,320.0506042754059,0
1474,39,217.0,119.83594555121533,493.81319297764696,472.460335479798,710.8131929776468,562.5940038105406,0.5,0.92,3,0.9341,0.0327,0.3512,3,508.75,326.70900023313305,710.8131929776468,562.5940038105406,0,234,624.2537271673194,432.71520401440176,1
1475,30,216.91666666666666,112.20903731676675,656.554310629213,497.2371290572573,873.4709772958796,552.8775721957718,0.1,0.3,1,0.9309,0.0069,0.7366,0,386.5416666666667,252.3840871183355,873.4709772958796,552.8775721957718,1,178,515.4539429865041,232.13939345715022,0
1476,11,245.27272727272728,109.90478598983337,771.1954718233418,407.1253688081575,1016.468199096069,464.28874221501013,0.0,0.0,0,0.7793,0.0478,0.7392,0,155.33333333333334,106.75992017398455,1016.468199096069,464.28874221501013,4,71,278.51426305936036,155.38185953500775,0
1477,36,208.375,134.16135470850844,535.1732128617555,531.2409535447808,743.5482128617555,618.4485390654484,0.2,0.4,1,0.9562,0.0263,0.2826,1,442.875,276.8943936022059,743.5482128617555,618.4485390654484,0,201,573.079381893472,374.5982203968419,1
1478,38,259.9078947368421,137.3620291162601,115.82374125934383,561.8558032547064,375.7316359961859,640.8096030266795,2.0,1.1,4,0.9201,0.037,0.1798,5,579.5416666666666,316.75216773352776,375.7316359961859,640.8096030266795,0,276,1076.6339387208398,471.1645980848817,0
1479,37,189.98648648648648,119.82794458669247,463.5508032605859,505.691469905685,653.5372897470722,581.9935357578795,0.3,0.46,1,0.9385,0.0049,0.7852,0,409.4583333333333,284.9419866637574,653.5372897470722,581.9935357578795,0,192,754.2807881496452,439.4477761360458,1
1480,10,175.05,116.55115829540263,724.7259696531373,451.3241681306016,899.7759696531373,528.5397044850843,0.3,0.46,1,0.6851,0.1488,0.5765,0,103.70833333333333,77.10016708081046,899.7759696531373,528.5397044850843,2,49,305.70423625349804,165.77053718519272,2
1481,30,219.5,103.68710945275052,751.144503323095,349.28886774229045,970.644503323095,362.65558480360176,0.6,0.66,2,0.9395,0.0391,0.3747,2,384.0,261.6573777544469,970.644503323095,362.65558480360176,0,184,464.31964959711866,243.66933166416118,0
1482,33,239.54545454545453,102.8162058058385,693.3052432055256,441.22569667943173,932.8506977509802,502.2427901422492,0.8,0.75,2,0.9495,0.0183,0.1582,4,470.0833333333333,318.9457786555925,932.8506977509802,502.2427901422492,0,212,447.8574076087102,269.41797264491396,0
1483,40,174.55,115.49674237830259,234.72847083732032,547.5381298601181,409.27847083732024,628.4735730754326,0.3,0.64,2,0.9079,0.0172,0.6887,0,402.75,306.13909556496264,409.27847083732024,628.4735730754326,0,194,842.9334724222156,453.11050506599025,1
1484,21,237.0952380952381,110.05751949036414,730.2211012502287,323.7471346427152,967.316339345467,362.6591996648274,0.2,0.4,1,0.8273,0.0907,0.6973,0,294.25,178.10559835857677,967.316339345467,362.6591996648274,1,132,343.1421628791534,204.41878874345642,0
1485,42,201.3452380952381,116.26869988334074,571.2522518762214,452.7038562900601,772.5974899714595,507.8223369554667,0.6,0.66,2,0.9228,0.0301,0.3451,2,497.4583333333333,344.17888144183917,772.5974899714595,507.8223369554667,0,229,601.5650613886213,363.8189780043658,0
1486,33,238.95454545454547,107.3386289609553,654.8779395126137,362.34323828731146,893.8324849671592,411.57609873565394,0.8,0.6,2,0.9174,0.0234,0.4525,4,471.2083333333333,323.53023160732425,893.8324849671592,411.57609873565394,0,205,442.0185854266287,293.1692884019715,0
1487,38,190.17105263157896,111.80423894584851,317.6122768517355,432.99876793790634,507.78332948331445,479.8872592888067,0.2,0.4,1,0.9385,0.0071,0.7669,0,424.125,291.02363341889145,507.78332948331445,479.8872592888067,0,206,718.4273589664593,370.784216624232,0
1488,22,242.61363636363637,135.6660280898868,763.8926923684551,319.7196749069807,1006.5063287320914,333.378687167768,0.5,0.67,2,0.818,0.0717,0.6368,0,316.125,191.74517866602713,1006.5063287320914,333.378687167768,0,140,321.8317355152559,230.11036272051052,0
1489,31,205.53225806451613,106.56445387832198,499.4781461736013,439.53341719761767,705.0104042381176,497.591532516548,0.2,0.4,1,0.9388,0.0227,0.2603,4,380.9583333333333,280.4594785298265,705.0104042381176,497.591532516548,0,174,527.4309657936674,296.6688678578382,1
1490,45,210.24444444444444,114.00485478075154,317.74480838607246,469.13182928184386,527.989252830517,537.000889371216,1.1,1.04,3,0.9434,0.0308,0.4807,2,567.0833333333334,414.4933068083113,527.989252830517,537.000889371216,0,242,755.5855992598026,379.0409674143301,2
1491,68,190.0514705882353,113.24628742472943,-71.34248050392759,624.4766973845594,118.7089900843077,697.8990510588848,0.6,0.66,2,0.9176,0.0145,0.7587,0,750.5416666666666,525.9165197670529,118.7089900843077,697.8990510588848,0,361,1214.718862282377,638.9966470705806,2
1492,24,244.0625,106.04669888190769,732.7875965779131,385.004138993997,976.8500965779131,446.21474465939116,0.4,0.49,1,0.8883,0.047,0.6867,0,346.2083333333333,206.3343219887461,976.8500965779131,446.21474465939116,2,163,323.73018893813907,224.54767519494223,1
1493,17,207.23529411764707,112.78664366678963,645.5901266042648,462.46151062293865,852.8254207219119,515.0233392562734,0.3,0.46,1,0.9509,0.0112,0.2781,3,207.83333333333334,151.5071963820714,852.8254207219119,515.0233392562734,0,91,403.20971257371843,212.13358519684152,1
1494,28,240.69642857142858,93.11536041055608,571.8075215446169,351.9432486437666,812.5039501160454,374.36810389628937,0.4,0.66,2,0.9492,0.014,0.2124,2,397.2916666666667,279.5782134404531,812.5039501160454,374.36810389628937,0,185,469.1396673972323,209.40517578048002,1
1495,37,227.09459459459458,128.68891034761802,438.3084803979819,572.1280113813399,665.4030749925765,662.3553818186728,0.5,0.5,1,0.9242,0.0248,0.7332,0,493.7083333333333,287.7965469399443,665.4030749925765,662.3553818186728,0,235,578.6964321051879,427.85564683072647,0
1496,26,236.57692307692307,132.28943299765191,669.418384070267,437.9955705984232,905.99530714719,458.27147151082795,0.8,0.6,2,0.8246,0.0761,0.5995,0,364.3333333333333,215.2179450902942,905.99530714719,458.27147151082795,0,161,355.85695118697055,228.46982642106306,1
1497,30,216.15,105.47054486127078,502.17892977861715,483.09816579236656,718.3289297786172,526.4789693285102,0.5,0.5,1,0.9315,0.0316,0.3316,1,383.875,288.53878458247743,718.3289297786172,526.4789693285102,0,174,532.2264800081324,291.8875845570632,2
1498,37,229.02702702702703,118.21813015171082,562.567045506645,399.3328012879961,791.594072533672,473.9842787894731,0.7,0.46,1,0.9253,0.0352,0.6294,1,494.25,300.886018009035,791.594072533672,473.9842787894731,0,236,551.7377284429971,325.61946886552784,2
1499,29,224.79310344827587,111.69667340162508,539.4063334992293,415.18467416452313,764.199436947505,469.6301051967888,0.4,0.66,2,0.9239,0.0074,0.7126,0,383.75,258.9043018182587,764.199436947505,469.6301051967888,0,171,478.40997657204946,265.8018043510924,0
1500,23,210.54347826086956,121.69749676281958,758.483684040813,400.9049821442507,969.0271623016824,442.61167384330514,0.2,0.4,1,0.8851,0.0453,0.6157,0,285.875,184.12078519729016,969.0271623016824,442.61167384330514,0,129,424.6051092751034,245.31625834676746,0
1501,24,235.16666666666666,109.73848332386511,844.5452524787588,413.76536550010167,1079.7119191454256,464.5414806125536,0.4,0.66,2,0.9635,0.0152,0.1902,3,333.0,214.65582917777937,1079.7119191454256,464.5414806125536,0,155,362.70332568168647,245.84996837584916,0
1502,22,221.0681818181818,115.02591560309607,591.5553141698257,567.1783622631865,812.6234959880077,632.7831813280651,0.4,0.66,2,0.947,0.0272,0.2593,4,285.5416666666667,205.96393882721856,812.6234959880077,632.7831813280651,0,126,494.8441892382585,280.12145723866786,0
1503,32,197.796875,122.55450696622452,645.0994477012367,400.358614778285,842.8963227012367,445.7796436619282,0.5,0.5,1,0.928,0.0303,0.6364,1,375.2916666666667,280.8845001607521,842.8963227012367,445.7796436619282,0,169,531.5530549989702,301.83853144629444,1
1504,16,195.875,120.87849012541479,833.6037671106233,381.4527516098078,1029.4787671106233,464.7402426067377,0.1,0.3,1,0.8713,0.0353,0.5724,0,190.58333333333334,149.18219192949567,1029.4787671106233,464.7402426067377,0,83,395.9737553774552,205.8191119357217,1
1505,31,210.8709677419355,108.32716036736598,378.6551618483173,415.95157653060414,589.5261295902528,469.1554984539958,0.4,0.49,1,0.9307,0.0352,0.23,4,382.3333333333333,273.2390843606057,589.5261295902528,469.1554984539958,1,179,600.1237017425435,317.30501499667287,1
1506,35,164.71428571428572,128.18615290240348,262.9934442757614,424.7903100100276,427.70772999004714,507.10610459241576,0.7,0.9,3,0.9371,0.0346,0.4616,2,338.5,253.48841196393968,427.70772999004714,507.10610459241576,0,150,852.6574105630316,458.0506800058162,0
1507,30,185.4,120.556584225002,708.4572019285622,399.10456383353306,893.8572019285622,458.1182251306599,0.6,0.49,1,0.9121,0.0131,0.7307,0,319.6666666666667,228.31386778341394,893.8572019285622,458.1182251306599,0,152,578.950798460604,312.1907419724944,2
1508,29,190.58620689655172,111.32439929645169,580.7244509756877,402.5938479089764,771.3106578722393,462.5670317574867,0.3,0.46,1,0.9174,0.044,0.5517,0,328.0,253.71539172860602,771.3106578722393,462.5670317574867,0,144,475.44847593674984,233.53035608577372,2
1509,28,200.94642857142858,115.55497603844198,369.2027915834991,484.6867549323907,570.1492201549277,531.2452916700535,0.2,0.4,1,0.9036,0.036,0.4392,1,335.2083333333333,228.70554744158605,570.1492201549277,531.2452916700535,0,156,658.9942578174587,384.0113482717601,2
